Site_ID,Sample_ID,Data_Source,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Reef_ID,Realm_Name,Ecoregion_Name,Country_Name,State_Island_Province_Name,City_Town_Name,Site_Name,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Date_Day,Date_Month,Date_Year,Depth_m,Substrate_Name,Percent_Cover,Bleaching_Level,Percent_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,Date,Site_Comments,Sample_Comments,Bleaching_Comments
1108,10321587,Reef_Check,-16.7319,146.2669,Pacific,NSFlynnReef,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,37692.15,Sheltered,0.051,48.1,12,3,2006,5,Hard Coral,16.88,Population,2.5,300.43,300.91,299.62,293.79,305.41,1.94,9,-0.63,0.83,0,-3.44,3.38,3,5.27,27,5,1.23,2.88,18.6,1.84,-1.16,1.94,-8.27,3.33,-2.44,1,1.36,5,1,1.24,1.22,7.42,0.47,12-03-2006,nd,nd,nd
1108,10321587,Reef_Check,-16.7319,146.2669,Pacific,NSFlynnReef,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,37692.15,Sheltered,0.051,48.1,12,3,2006,5,Nutrient Indicator Algae,19.38,Population,2.5,300.43,300.91,299.62,293.79,305.41,1.94,9,-0.63,0.83,0,-3.44,3.38,3,5.27,27,5,1.23,2.88,18.6,1.84,-1.16,1.94,-8.27,3.33,-2.44,1,1.36,5,1,1.24,1.22,7.42,0.47,12-03-2006,nd,nd,nd
198,10315086,Reef_Check,-27.4142,153.5264,Pacific,153.5264E.27.4142S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1268.45,Exposed,0.0653,47.27,6,3,2016,6,Hard Coral,6.25,Population,2.75,298.02,300.1,296.8,291.54,302.69,2.18,7,0.6,0.8,0,-3.56,3.02,13,4.48,22,4,3.54,2.34,12.62,1.6,0.42,2.18,-8.13,3,-2.87,2,1.38,5,0,2.56,1.05,7.27,0.33,06-03-2016,nd,nd,nd
198,10315086,Reef_Check,-27.4142,153.5264,Pacific,153.5264E.27.4142S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,1268.45,Exposed,0.0653,47.27,6,3,2016,6,Nutrient Indicator Algae,25.62,Population,2.75,298.02,300.1,296.8,291.54,302.69,2.18,7,0.6,0.8,0,-3.56,3.02,13,4.48,22,4,3.54,2.34,12.62,1.6,0.42,2.18,-8.13,3,-2.87,2,1.38,5,0,2.56,1.05,7.27,0.33,06-03-2016,nd,nd,nd
290,10314777,Reef_Check,-23.4438,151.9133,Pacific,151.9133E.23.4438S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,54.69,Sheltered,0.0707,51.46,18,9,2016,1,Hard Coral,6.88,Population,2.75,297.05,295.37,297.35,292.83,302.86,2.22,4,0.38,0.72,0,-4.33,2.9,5,3.98,19,3,0,2.65,17.68,1.33,-4.9,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,18-09-2016,nd,nd,nd
290,10314777,Reef_Check,-23.4438,151.9133,Pacific,151.9133E.23.4438S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,54.69,Sheltered,0.0707,51.46,18,9,2016,1,Nutrient Indicator Algae,3.75,Population,2.75,297.05,295.37,297.35,292.83,302.86,2.22,4,0.38,0.72,0,-4.33,2.9,5,3.98,19,3,0,2.65,17.68,1.33,-4.9,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,18-09-2016,nd,nd,nd
299,10314766,Reef_Check,-23.4411,151.9105,Pacific,151.9105E.23.4411S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,94.8,Sheltered,0.0707,51.46,6,11,2013,1,Hard Coral,19.38,Population,2.75,299.35,297.8,297.35,292.83,302.86,2.22,6,0.38,0.72,0,-4.33,2.9,4,3.98,19,3,6.52,2.65,17.68,1.33,-2.47,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,06-11-2013,nd,nd,nd
299,10314766,Reef_Check,-23.4411,151.9105,Pacific,151.9105E.23.4411S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,94.8,Sheltered,0.0707,51.46,6,11,2013,1,Nutrient Indicator Algae,0,Population,2.75,299.35,297.8,297.35,292.83,302.86,2.22,6,0.38,0.72,0,-4.33,2.9,4,3.98,19,3,6.52,2.65,17.68,1.33,-2.47,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,06-11-2013,nd,nd,nd
314,10314830,Reef_Check,-23.4343,151.9334,Pacific,151.9334E.23.4343S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,1739.41,Exposed,0.0731,51.57,3,11,2013,5.5,Hard Coral,48.75,Population,2.75,299.08,297.46,297.35,292.83,302.86,2.22,6,0.41,0.72,0,-4.33,2.9,4,3.98,19,3,6.52,2.65,17.68,1.33,-2.81,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,03-11-2013,nd,nd,nd
314,10314830,Reef_Check,-23.4343,151.9334,Pacific,151.9334E.23.4343S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,1739.41,Exposed,0.0731,51.57,3,11,2013,5.5,Nutrient Indicator Algae,0,Population,2.75,299.08,297.46,297.35,292.83,302.86,2.22,6,0.41,0.72,0,-4.33,2.9,4,3.98,19,3,6.52,2.65,17.68,1.33,-2.81,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,03-11-2013,nd,nd,nd
1032,10315021,Reef_Check,-27.4785,153.3661,Pacific,153.3661E.27.4785S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Peel Island,nd,4445.5,Sheltered,0.2412,47.92,2,2,2012,2,Hard Coral,18.12,Population,2.75,298.68,299.89,295.92,289.77,304.48,2.96,4,0,0.91,0,-3.19,4.57,3,4.95,26,7,0,3.58,18.75,2.57,-0.03,2.96,-10.14,4.55,-3.99,1,2.02,8,1,0,1.68,10.72,0.52,02-02-2012,nd,nd,nd
1032,10315021,Reef_Check,-27.4785,153.3661,Pacific,153.3661E.27.4785S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Peel Island,nd,4445.5,Sheltered,0.2412,47.92,2,2,2012,2,Nutrient Indicator Algae,15,Population,2.75,298.68,299.89,295.92,289.77,304.48,2.96,4,0,0.91,0,-3.19,4.57,3,4.95,26,7,0,3.58,18.75,2.57,-0.03,2.96,-10.14,4.55,-3.99,1,2.02,8,1,0,1.68,10.72,0.52,02-02-2012,nd,nd,nd
1110,10313758,Reef_Check,-16.5825,145.9756,Pacific,145.58.32E.16.34.57S1,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,36736.3,Sheltered,0.0514,71.88,28,3,2009,5,Hard Coral,26.88,Population,2.75,299.23,301.54,299.53,294.42,306.41,2.13,4,0.57,0.86,0,-3.74,4.88,2,5.19,29,5,2.1,3.01,21.41,2.04,-0.73,2.13,-7.84,4.13,-2.73,1,1.38,5,1,2,1.28,9.81,0.5,28-03-2009,nd,nd,nd
1110,10313758,Reef_Check,-16.5825,145.9756,Pacific,145.58.32E.16.34.57S1,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,36736.3,Sheltered,0.0514,71.88,28,3,2009,5,Nutrient Indicator Algae,0.62,Population,2.75,299.23,301.54,299.53,294.42,306.41,2.13,4,0.57,0.86,0,-3.74,4.88,2,5.19,29,5,2.1,3.01,21.41,2.04,-0.73,2.13,-7.84,4.13,-2.73,1,1.38,5,1,2,1.28,9.81,0.5,28-03-2009,nd,nd,nd
12,10314038,Reef_Check,-18.7949,147.5212,Pacific,147.31.270E.18.47.695S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,57761.46,Sheltered,0.0484,48.94,25,4,2004,5,Hard Coral,57.5,Population,3,298.2,299.4,299.19,294.01,304.44,2.06,6,-0.23,0.79,0,-2.94,2.76,1,5.54,29,5,0,2.89,16.4,1.77,-2.35,2.06,-7.73,2.69,-2.55,0,1.43,6,1,0,1.13,9.46,0.35,25-04-2004,nd,nd,nd
12,10314038,Reef_Check,-18.7949,147.5212,Pacific,147.31.270E.18.47.695S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,57761.46,Sheltered,0.0484,48.94,25,4,2004,5,Nutrient Indicator Algae,0,Population,3,298.2,299.4,299.19,294.01,304.44,2.06,6,-0.23,0.79,0,-2.94,2.76,1,5.54,29,5,0,2.89,16.4,1.77,-2.35,2.06,-7.73,2.69,-2.55,0,1.43,6,1,0,1.13,9.46,0.35,25-04-2004,nd,nd,nd
55,10313924,Reef_Check,-19.1981,146.815,Pacific,146.48.54E.19.11.53S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,2865.08,Sheltered,0.2197,43.52,4,5,2014,2,Hard Coral,41.88,Population,3,295.77,299.64,299.21,292.58,306.14,2.94,4,0.86,1.02,0,-3.28,3.59,8,5.96,30,7,1.77,3.91,23.3,2.93,-2.96,2.94,-10.01,3.53,-3.38,0,2.04,9,1,0,2.12,17.68,0.7,04-05-2014,nd,nd,nd
55,10313924,Reef_Check,-19.1981,146.815,Pacific,146.48.54E.19.11.53S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,2865.08,Sheltered,0.2197,43.52,4,5,2014,2,Nutrient Indicator Algae,41.25,Population,3,295.77,299.64,299.21,292.58,306.14,2.94,4,0.86,1.02,0,-3.28,3.59,8,5.96,30,7,1.77,3.91,23.3,2.93,-2.96,2.94,-10.01,3.53,-3.38,0,2.04,9,1,0,2.12,17.68,0.7,04-05-2014,nd,nd,nd
109,10313767,Reef_Check,-16.4581,145.9825,Pacific,145.58.57E.16.27.29S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,43068.87,Exposed,0.0622,60.01,28,3,2010,5,Hard Coral,42.5,Population,3,299.38,300.2,299.59,294.6,306.76,2.04,8,-0.82,0.86,0,-3.84,5.25,13,5.58,30,6,3.78,3.1,17.5,2.12,-2.01,2.04,-7.6,4.54,-2.61,2,1.38,7,1,2.94,1.27,7.73,0.48,28-03-2010,nd,nd,nd
109,10313767,Reef_Check,-16.4581,145.9825,Pacific,145.58.57E.16.27.29S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,43068.87,Exposed,0.0622,60.01,28,3,2010,5,Nutrient Indicator Algae,0,Population,3,299.38,300.2,299.59,294.6,306.76,2.04,8,-0.82,0.86,0,-3.84,5.25,13,5.58,30,6,3.78,3.1,17.5,2.12,-2.01,2.04,-7.6,4.54,-2.61,2,1.38,7,1,2.94,1.27,7.73,0.48,28-03-2010,nd,nd,nd
116,10313572,Reef_Check,-16.3772,145.558,Pacific,145.33.48E.16.22.63S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,2,8,2015,4,Hard Coral,24.38,Population,3,297.64,296.45,299.51,294.01,305.39,2.44,6,0.3,0.88,0,-3.04,3.45,6,5.27,24,6,2.3,2.98,17.76,2.25,-6.07,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45,02-08-2015,nd,nd,nd
116,10313572,Reef_Check,-16.3772,145.558,Pacific,145.33.48E.16.22.63S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Low Isles,nd,742.91,Sheltered,0.0758,63.92,2,8,2015,4,Nutrient Indicator Algae,0,Population,3,297.64,296.45,299.51,294.01,305.39,2.44,6,0.3,0.88,0,-3.04,3.45,6,5.27,24,6,2.3,2.98,17.76,2.25,-6.07,2.44,-8.51,2.86,-3,0,1.5,7,1,0,1.2,7.33,0.45,02-08-2015,nd,nd,nd
123,10313500,Reef_Check,-16.2417,145.864,Pacific,14.51.84E.16.14.50S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,35199.4,Sheltered,0.0695,50.97,14,3,2009,5,Hard Coral,35,Population,3,300.01,301.21,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.62,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.05,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56,14-03-2009,nd,nd,nd
123,10313500,Reef_Check,-16.2417,145.864,Pacific,14.51.84E.16.14.50S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,35199.4,Sheltered,0.0695,50.97,14,3,2009,5,Nutrient Indicator Algae,0.62,Population,3,300.01,301.21,299.6,294.11,306.36,2.07,5,-0.29,0.88,0,-3.62,4.82,2,5.63,26,6,4.59,3.31,18.81,2.17,-1.05,2.07,-8.14,4.09,-2.65,2,1.53,6,1,4.25,1.44,10.14,0.56,14-03-2009,nd,nd,nd
130,10313669,Reef_Check,-15.983,145.8224,Pacific,145.49.343E.15.58.978S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,38506.76,Sheltered,0.0781,48.8,6,2,2010,5,Hard Coral,53.75,Population,3,301.39,301.93,299.65,295.42,306.1,1.92,2,-0.14,0.84,0,-3.21,4.62,10,5.8,31,5,0,3.19,18.16,1.9,-0.17,1.92,-6.67,4,-2.44,1,1.51,7,1,0,1.36,9.2,0.48,06-02-2010,nd,nd,nd
130,10313669,Reef_Check,-15.983,145.8224,Pacific,145.49.343E.15.58.978S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,38506.76,Sheltered,0.0781,48.8,6,2,2010,5,Nutrient Indicator Algae,7.5,Population,3,301.39,301.93,299.65,295.42,306.1,1.92,2,-0.14,0.84,0,-3.21,4.62,10,5.8,31,5,0,3.19,18.16,1.9,-0.17,1.92,-6.67,4,-2.44,1,1.51,7,1,0,1.36,9.2,0.48,06-02-2010,nd,nd,nd
167,10314960,Reef_Check,-28.1092,153.4758,Pacific,153.28.33E.28.6.33S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Gold Coast,nd,730.91,Exposed,0.1064,44.56,22,11,2015,10,Hard Coral,16.88,Population,3,298.26,296.43,296.13,291.35,301.5,2.2,8,0.19,0.75,0,-2.42,2.48,11,3.89,20,4,6.28,2.27,15.87,1.38,-2.64,2.2,-7.71,2.42,-2.93,1,1.41,7,0,0,1.12,10.89,0.32,22-11-2015,nd,nd,nd
167,10314960,Reef_Check,-28.1092,153.4758,Pacific,153.28.33E.28.6.33S2,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Gold Coast,nd,730.91,Exposed,0.1064,44.56,22,11,2015,10,Nutrient Indicator Algae,17.5,Population,3,298.26,296.43,296.13,291.35,301.5,2.2,8,0.19,0.75,0,-2.42,2.48,11,3.89,20,4,6.28,2.27,15.87,1.38,-2.64,2.2,-7.71,2.42,-2.93,1,1.41,7,0,0,1.12,10.89,0.32,22-11-2015,nd,nd,nd
175,10315045,Reef_Check,-27.5177,153.3846,Pacific,153.3846E.27.5177S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,68.75,Sheltered,0.251,47.8,17,11,2017,3,Hard Coral,20.62,Population,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.1,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76,17-11-2017,nd,nd,nd
175,10315045,Reef_Check,-27.5177,153.3846,Pacific,153.3846E.27.5177S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,68.75,Sheltered,0.251,47.8,17,11,2017,3,Nutrient Indicator Algae,0,Population,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.1,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76,17-11-2017,nd,nd,nd
180,10315033,Reef_Check,-27.5,153.3752,Pacific,153.375261E.27.499992S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,134.56,Sheltered,0.2787,47.8,15,11,2017,2,Hard Coral,10.62,Population,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.1,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76,15-11-2017,nd,nd,nd
180,10315033,Reef_Check,-27.5,153.3752,Pacific,153.375261E.27.499992S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,134.56,Sheltered,0.2787,47.8,15,11,2017,2,Nutrient Indicator Algae,10,Population,3,299.42,297.04,296.1,290.84,304.48,2.77,7,-0.26,1.06,0,-3.1,4.77,8,6.84,32,7,6.07,6.2,43.1,3.34,-2.68,2.77,-8.88,4.75,-3.61,3,2.45,9,1,0,2.27,16.09,0.76,15-11-2017,nd,nd,nd
210,10315006,Reef_Check,-27.3906,153.5511,Pacific,153.33.4E.27.23.26S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,3931.54,Exposed,0.0547,47.27,25,6,2009,7,Hard Coral,24.38,Population,3,294.18,294.82,296.92,292.01,303.07,2.13,8,-0.21,0.76,0,-3.32,3.32,4,3.89,20,4,0,2.12,10.91,1.41,-4.93,2.13,-7.73,3.31,-2.82,0,1.41,6,1,0,1.08,7.99,0.33,25-06-2009,nd,nd,nd
210,10315006,Reef_Check,-27.3906,153.5511,Pacific,153.33.4E.27.23.26S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,North Stradbroke Island,nd,3931.54,Exposed,0.0547,47.27,25,6,2009,7,Nutrient Indicator Algae,1.88,Population,3,294.18,294.82,296.92,292.01,303.07,2.13,8,-0.21,0.76,0,-3.32,3.32,4,3.89,20,4,0,2.12,10.91,1.41,-4.93,2.13,-7.73,3.31,-2.82,0,1.41,6,1,0,1.08,7.99,0.33,25-06-2009,nd,nd,nd
105,10313799,Reef_Check,-16.5125,146.0011,Pacific,146.0.4E.16.30.45S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,39847.16,Sheltered,0.068,71.88,13,9,2015,5,Hard Coral,26.25,Population,3.25,299.42,297.94,299.57,295.1,306.69,2.02,7,0.22,0.84,0,-3.9,5.19,7,5.04,27,5,0,2.81,17.18,1.94,-4.27,2.02,-7.1,4.48,-2.63,4,1.36,6,1,0,1.17,9.78,0.43,13-09-2015,nd,nd,nd
105,10313799,Reef_Check,-16.5125,146.0011,Pacific,146.0.4E.16.30.45S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,39847.16,Sheltered,0.068,71.88,13,9,2015,5,Nutrient Indicator Algae,0,Population,3.25,299.42,297.94,299.57,295.1,306.69,2.02,7,0.22,0.84,0,-3.9,5.19,7,5.04,27,5,0,2.81,17.18,1.94,-4.27,2.02,-7.1,4.48,-2.63,4,1.36,6,1,0,1.17,9.78,0.43,13-09-2015,nd,nd,nd
239,10314901,Reef_Check,-26.7517,153.1579,Pacific,153.157861E.26.751678S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,2087.46,Exposed,0.1025,49.09,11,3,2016,8,Hard Coral,20.62,Population,3.25,297.14,299.47,296.33,291.17,301.66,2.38,6,0.28,0.7,0,-2.5,2.76,9,3.72,19,3,1.01,2.16,12.42,1.22,-0.09,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21,11-03-2016,nd,nd,nd
239,10314901,Reef_Check,-26.7517,153.1579,Pacific,153.157861E.26.751678S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,2087.46,Exposed,0.1025,49.09,11,3,2016,8,Nutrient Indicator Algae,0,Population,3.25,297.14,299.47,296.33,291.17,301.66,2.38,6,0.28,0.7,0,-2.5,2.76,9,3.72,19,3,1.01,2.16,12.42,1.22,-0.09,2.38,-8.38,2.09,-3.22,0,0.95,4,0,0,0.71,5.75,0.21,11-03-2016,nd,nd,nd
254,10315096,Reef_Check,-26.615,153.1128,Pacific,153.6.46E.26.36.54S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,101.87,Sometimes,0.1105,49.23,12,11,2016,5,Hard Coral,28.75,Population,3.25,298.6,296.77,296.41,291.25,302.35,2.34,7,0.17,0.74,0,-2.77,2.82,10,4.02,19,4,0,2.26,12.9,1.39,-2.78,2.34,-8.3,2.79,-3.13,1,1.06,4,0,0,0.85,5.67,0.26,12-11-2016,nd,nd,nd
254,10315096,Reef_Check,-26.615,153.1128,Pacific,153.6.46E.26.36.54S,Temperate Australasia,Moreton Bay eastern Australia,Australia,Queensland,Sunshine Coast,nd,101.87,Sometimes,0.1105,49.23,12,11,2016,5,Nutrient Indicator Algae,0,Population,3.25,298.6,296.77,296.41,291.25,302.35,2.34,7,0.17,0.74,0,-2.77,2.82,10,4.02,19,4,0,2.26,12.9,1.39,-2.78,2.34,-8.3,2.79,-3.13,1,1.06,4,0,0,0.85,5.67,0.26,12-11-2016,nd,nd,nd
284,10314770,Reef_Check,-23.4472,151.9119,Pacific,151.9119E.23.4472S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,459.75,Sheltered,0.0707,51.46,10,11,2014,7,Hard Coral,48.75,Population,3.25,299.35,298.07,297.35,292.83,302.86,2.22,6,0.71,0.72,0,-4.33,2.9,2,3.98,19,3,0,2.65,17.68,1.33,-2.2,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,10-11-2014,nd,nd,nd
284,10314770,Reef_Check,-23.4472,151.9119,Pacific,151.9119E.23.4472S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Heron Island,nd,459.75,Sheltered,0.0707,51.46,10,11,2014,7,Nutrient Indicator Algae,0.62,Population,3.25,299.35,298.07,297.35,292.83,302.86,2.22,6,0.71,0.72,0,-4.33,2.9,2,3.98,19,3,0,2.65,17.68,1.33,-2.2,2.22,-7.44,2.58,-2.91,0,1.99,7,1,0,1.53,12.13,0.44,10-11-2014,nd,nd,nd
1061,10314816,Reef_Check,-23.4334,151.9248,Pacific,151.9248E.23.4334S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,1203.04,Exposed,0.0731,51.57,1,11,2011,6,Hard Coral,38.75,Population,3.25,298.78,296.79,297.35,292.83,302.86,2.22,6,-0.04,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.48,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,01-11-2011,nd,nd,nd
1061,10314816,Reef_Check,-23.4334,151.9248,Pacific,151.9248E.23.4334S,Central Indo-Pacific,Southern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,1203.04,Exposed,0.0731,51.57,1,11,2011,6,Nutrient Indicator Algae,1.25,Population,3.25,298.78,296.79,297.35,292.83,302.86,2.22,6,-0.04,0.72,0,-4.33,2.9,3,3.98,19,3,0,2.65,17.68,1.33,-3.48,2.22,-7.44,2.58,-2.91,2,1.99,7,1,0,1.53,12.13,0.44,01-11-2011,nd,nd,nd
1074,10313942,Reef_Check,-19.1886,146.835,Pacific,146.50.101E.19.11.319S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,809.41,Sheltered,0.2173,43.52,19,2,2006,1,Hard Coral,40,Population,3.25,301.35,303.02,299.09,292.57,306.11,2.92,5,0.67,1.02,0,-3.32,3.72,9,5.73,32,8,4.26,3.68,19.04,3.14,0.55,2.92,-9.89,3.63,-3.37,1,2.17,11,2,2.18,1.87,15.84,0.71,19-02-2006,nd,nd,nd
1074,10313942,Reef_Check,-19.1886,146.835,Pacific,146.50.101E.19.11.319S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,nd,809.41,Sheltered,0.2173,43.52,19,2,2006,1,Nutrient Indicator Algae,1.25,Population,3.25,301.35,303.02,299.09,292.57,306.11,2.92,5,0.67,1.02,0,-3.32,3.72,9,5.73,32,8,4.26,3.68,19.04,3.14,0.55,2.92,-9.89,3.63,-3.37,1,2.17,11,2,2.18,1.87,15.84,0.71,19-02-2006,nd,nd,nd
1082,10314056,Reef_Check,-18.8029,147.6504,Pacific,147.39.024E.18.48.171S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,61718.8,Sheltered,0.0622,48.94,25,3,2006,5,Hard Coral,35,Population,3.25,299.57,300.91,299.13,294.63,304.02,2.03,6,0.04,0.74,0,-2.85,2.55,3,5.36,27,4,1.09,2.57,17.15,1.45,-0.77,2.03,-7.04,2.33,-2.54,0,1.35,6,1,0,0.97,6.19,0.31,25-03-2006,nd,nd,nd
1082,10314056,Reef_Check,-18.8029,147.6504,Pacific,147.39.024E.18.48.171S,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,nd,61718.8,Sheltered,0.0622,48.94,25,3,2006,5,Nutrient Indicator Algae,4.38,Population,3.25,299.57,300.91,299.13,294.63,304.02,2.03,6,0.04,0.74,0,-2.85,2.55,3,5.36,27,4,1.09,2.57,17.15,1.45,-0.77,2.03,-7.04,2.33,-2.54,0,1.35,6,1,0,0.97,6.19,0.31,25-03-2006,nd,nd,nd
1106,10313813,Reef_Check,-16.7958,146.1794,Pacific,146.10.46E.16.47.45S2,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Thetford Reef,nd,26256.47,Sheltered,0.0634,44.4,18,4,2009,2,Hard Coral,13.12,Population,3.25,298.5,300.92,299.59,294.82,306.1,2.05,6,0.77,0.86,0,-3.45,4.58,7,5.72,27,5,5.99,2.93,16.51,1.98,-1.29,2.05,-7.38,3.88,-2.61,5,1.52,6,1,5.84,1.33,7.65,0.52,18-04-2009,nd,nd,nd
